station_id,date,t_min,t_max,t_mean
PME249,2024-08-06,13.45,21.8,17.62
PME249,2024-08-07,13.86,26.55,20.2
PME249,2024-08-08,13.99,27.62,20.8
PME249,2024-08-09,16.46,25.67,21.06
PME249,2024-08-10,17.31,28.0,22.66
PME249,2024-08-11,14.14,28.0,21.07
PME249,2024-08-12,11.76,25.29,18.52
PME249,2024-08-13,11.35,26.37,18.86
PME249,2024-08-14,9.57,27.44,18.51
PME249,2024-09-01,16.24,26.68,21.46
PME249,2024-09-02,14.27,30.52,22.4
PME249,2024-09-03,14.08,30.52,22.3
PME249,2024-09-04,14.8,30.52,22.66
PME249,2024-09-05,14.89,28.82,21.86
PME249,2024-09-06,13.36,29.77,21.56
PME249,2024-09-07,12.51,29.99,21.25
PME249,2024-09-08,10.76,28.0,19.38
PME249,2024-09-09,8.81,28.38,18.6
PME249,2024-09-10,13.39,18.44,15.92
PME249,2024-09-11,14.39,19.76,17.08
PME249,2024-09-12,13.01,20.83,16.92
PME249,2024-09-13,13.8,19.89,16.84
PME249,2024-09-14,13.7,18.79,16.24
PME249,2024-10-01,2.49,9.85,6.17
PME249,2024-10-02,1.81,16.97,9.39
PME249,2024-10-03,9.16,13.23,11.2
PME249,2024-10-04,10.1,11.2,10.65
PME249,2024-10-05,9.13,10.98,10.06
PME249,2024-10-06,7.81,9.53,8.67
PME249,2024-10-07,6.87,13.8,10.34
PME249,2024-10-08,6.65,20.64,13.64
PME249,2024-10-09,8.63,23.06,15.84
PME249,2024-10-10,9.47,21.87,15.67
PME249,2024-10-11,6.87,15.21,11.04
PME249,2024-10-12,3.06,12.57,7.82
PME249,2024-10-13,1.03,15.3,8.17
PME249,2024-10-14,6.25,10.63,8.44
PME249,2024-11-01,7.84,16.15,12.0
PME249,2024-11-02,1.12,9.94,5.53
PME249,2024-11-03,-1.81,6.5,2.34
PME249,2024-11-04,-2.09,9.19,3.55
PME249,2024-11-05,-3.02,8.6,2.79
PME249,2024-11-06,-0.96,13.04,6.04
PME249,2024-11-07,0.56,11.1,5.83
PME249,2024-11-08,1.31,3.15,2.23
PME249,2024-11-09,1.28,2.43,1.86
PME249,2024-11-10,-1.81,3.09,0.64
PME249,2024-11-11,-3.71,-0.18,-1.94
PME249,2024-11-12,-1.15,-0.33,-0.74
PME249,2024-11-13,-1.37,-0.28,-0.82
PME249,2024-11-14,-1.09,2.37,0.64
PME249,2024-12-01,0.71,2.78,1.74
PME249,2024-12-02,1.24,3.49,2.37
PME249,2024-12-03,-0.12,3.09,1.48
PME249,2024-12-04,0.37,3.21,1.79
PME249,2024-12-05,-0.62,3.53,1.45
PME249,2024-12-06,-1.09,2.78,0.84
PME249,2024-12-07,-0.09,1.71,0.81
PME249,2024-12-08,0.4,3.65,2.02
PME249,2024-12-09,0.12,1.62,0.87
PME249,2024-12-10,-2.15,0.21,-0.97
PME249,2024-12-11,-1.9,0.31,-0.8
PME249,2024-12-12,-0.75,0.78,0.02
PME249,2024-12-13,-7.39,0.03,-3.68
PME249,2024-12-14,-8.08,0.59,-3.74
PME249,2025-01-01,-1.15,4.25,1.55
PME249,2025-01-02,-0.5,6.56,3.03
PME249,2025-01-03,-1.56,0.59,-0.49
PME249,2025-01-04,-8.67,-0.9,-4.78
PME249,2025-01-05,-9.88,-1.18,-5.53
PME249,2025-01-06,-3.02,7.81,2.39
PME249,2025-01-07,1.84,10.1,5.97
PME249,2025-01-08,-0.03,3.62,1.8
PME249,2025-01-09,0.03,9.97,5.0
PME249,2025-01-10,-0.43,9.69,4.63
PME249,2025-01-11,-1.81,0.28,-0.76
PME249,2025-01-12,-2.37,0.18,-1.1
PME249,2025-01-13,-3.31,-0.37,-1.84
PME249,2025-01-14,-4.43,-0.43,-2.43
PME249,2025-01-15,-1.74,0.53,-0.6
PME249,2025-01-16,-0.43,0.59,0.08
PME249,2025-01-17,-0.09,2.43,1.17
PME249,2025-01-18,-0.34,6.0,2.83
PME249,2025-01-19,-3.43,0.06,-1.68
PME249,2025-01-20,-2.87,6.56,1.84
PME249,2025-01-21,-1.59,2.46,0.43
PME249,2025-01-22,-1.62,1.65,0.01
PME249,2025-01-23,-1.93,6.59,2.33
PME249,2025-01-24,-0.96,5.56,2.3
PME249,2025-01-25,-2.18,7.91,2.86
PME249,2025-01-26,0.65,9.35,5.0
PME249,2025-01-27,2.43,11.54,6.98
PME249,2025-01-28,0.56,12.95,6.76
PME249,2025-01-29,4.0,12.32,8.16
PME249,2025-01-30,0.81,12.79,6.8
PME249,2025-01-31,-0.56,10.79,5.11
PME249,2025-02-01,-0.37,2.4,1.01
PME249,2025-02-02,-0.93,1.4,0.23
PME249,2025-02-03,-3.52,0.62,-1.45
PME249,2025-02-04,-0.96,0.84,-0.06
PME249,2025-02-05,-0.93,3.87,1.47
PME249,2025-02-06,-2.77,0.37,-1.2
PME249,2025-02-07,-5.55,-0.93,-3.24
PME249,2025-02-08,-6.92,-0.56,-3.74
PME249,2025-02-09,-7.02,-0.12,-3.57
PME249,2025-02-10,-9.14,1.61,-3.76
PME249,2025-02-11,-9.17,-5.64,-7.4
PME249,2025-02-12,-9.35,-0.34,-4.84
PME249,2025-02-13,-10.54,4.65,-2.94
PME249,2025-02-14,-6.21,0.96,-2.62
PME249,2025-02-15,-7.67,-1.43,-4.55
PME249,2025-02-16,-8.01,-1.53,-4.77
PME249,2025-02-17,-13.0,-0.9,-6.95
PME249,2025-02-18,-12.53,-0.9,-6.72
PME249,2025-02-19,-6.05,0.53,-2.76
PME249,2025-02-20,-7.73,0.53,-3.6
PME249,2025-02-21,-11.75,1.34,-5.2
PME249,2025-02-22,-10.85,2.43,-4.21
PME249,2025-02-23,-8.54,6.25,-1.14
PME249,2025-02-24,-3.59,3.84,0.12
PME249,2025-02-25,-1.09,8.63,3.77
PME249,2025-02-26,-3.37,11.26,3.94
PME249,2025-02-27,-1.03,10.98,4.98
PME249,2025-02-28,0.71,4.37,2.54
PME249,2025-03-01,-0.06,6.65,3.3
PME249,2025-03-02,-0.34,1.49,0.57
PME249,2025-03-03,-0.06,5.5,2.72
PME249,2025-03-04,0.84,9.57,5.2
PME249,2025-03-05,1.68,13.67,7.68
PME249,2025-03-06,3.4,18.03,10.72
PME249,2025-03-07,5.06,18.5,11.78
PME249,2025-03-08,1.18,17.69,9.44
PME249,2025-03-09,1.15,17.56,9.35
PME249,2025-03-10,1.28,18.0,9.64
PME249,2025-03-11,8.44,16.34,12.39
PME249,2025-03-12,6.22,15.74,10.98
PME249,2025-03-13,4.5,14.27,9.38
PME249,2025-03-14,0.96,6.03,3.5
PME249,2025-03-15,-1.53,1.06,-0.24
PME249,2025-03-16,-4.02,6.22,1.1
PME249,2025-03-17,-3.74,1.12,-1.31
PME249,2025-03-18,-5.68,3.71,-0.98
PME249,2025-03-19,-1.25,8.78,3.76
PME249,2025-03-20,-0.34,13.17,6.42
PME249,2025-03-21,1.4,14.86,8.13
PME249,2025-03-22,-0.62,14.64,7.01
PME249,2025-03-23,1.53,9.57,5.55
PME249,2025-03-24,4.75,14.36,9.56
PME249,2025-03-25,0.74,10.69,5.72
PME249,2025-03-26,1.09,14.99,8.04
PME249,2025-03-27,4.4,10.91,7.66
PME249,2025-03-28,1.09,15.4,8.25
PME249,2025-03-29,2.81,15.3,9.06
PME249,2025-03-30,1.12,14.17,7.64
PME249,2025-03-31,4.96,7.91,6.44
PME249,2025-04-01,6.59,11.26,8.93
PME249,2025-04-02,5.75,15.49,10.62
PME249,2025-04-03,3.84,16.78,10.31
PME249,2025-04-04,5.56,19.16,12.36
PME249,2025-04-05,-0.4,11.2,5.4
PME249,2025-04-06,-2.34,-0.15,-1.24
PME249,2025-04-07,-2.31,4.56,1.12
PME249,2025-04-08,-1.34,5.09,1.88
PME249,2025-04-09,-2.96,8.44,2.74
PME249,2025-04-10,-2.15,3.56,0.7
PME249,2025-04-11,-0.65,5.93,2.64
PME249,2025-04-12,2.9,11.6,7.25
PME249,2025-04-13,0.62,19.89,10.26
PME249,2025-04-14,7.12,16.12,11.62
PME249,2025-04-15,5.31,13.83,9.57
PME249,2025-04-16,8.66,23.44,16.05
PME249,2025-04-17,8.75,26.77,17.76
PME249,2025-04-18,10.26,25.23,17.74
PME249,2025-04-19,10.57,21.18,15.88
PME249,2025-04-20,10.6,22.72,16.66
PME249,2025-04-21,9.13,24.16,16.64
PME249,2025-04-22,10.38,26.62,18.5
PME249,2025-04-23,10.22,21.18,15.7
PME249,2025-04-24,9.85,24.41,17.13
PME249,2025-04-25,7.66,15.02,11.34
PME249,2025-04-26,1.78,11.38,6.58
PME249,2025-04-27,0.03,13.67,6.85
PME249,2025-04-28,0.18,19.23,9.7
PME249,2025-04-29,5.65,20.36,13.0
PME249,2025-04-30,8.94,19.26,14.1
PME249,2025-05-01,4.9,18.19,11.55
PME249,2025-05-02,3.65,22.34,13.0
PME249,2025-05-03,11.45,25.01,18.23
PME249,2025-05-04,7.91,19.95,13.93
PME249,2025-05-05,5.53,11.95,8.74
PME249,2025-05-06,5.47,9.88,7.68
PME249,2025-05-07,1.84,14.46,8.15
PME249,2025-05-08,-0.5,11.6,5.55
PME249,2025-05-09,1.03,10.51,5.77
PME249,2025-05-10,2.71,10.26,6.48
PME249,2025-05-11,2.62,12.83,7.72
PME249,2025-05-12,4.34,13.58,8.96
PME249,2025-05-13,5.9,15.99,10.94
PME249,2025-05-14,4.87,13.26,9.06
PME249,2025-05-15,2.24,10.85,6.54
PME249,2025-05-16,1.15,12.86,7.0
PME249,2025-05-17,3.65,13.14,8.4
PME249,2025-05-18,4.87,12.48,8.68
PME249,2025-05-19,5.68,12.83,9.25
PME249,2025-05-20,5.59,17.12,11.36
PME249,2025-05-21,10.0,22.24,16.12
PME249,2025-05-22,9.69,21.77,15.73
PME249,2025-05-23,8.31,12.26,10.28
PME249,2025-05-24,7.28,12.17,9.72
PME249,2025-05-25,6.4,14.64,10.52
PME249,2025-05-26,7.87,19.48,13.68
PME249,2025-05-27,10.22,19.54,14.88
PME249,2025-05-28,10.82,15.15,12.98
PME249,2025-05-29,10.88,16.9,13.89
PME249,2025-05-30,9.19,19.98,14.58
PME249,2025-05-31,13.51,21.27,17.39
PME249,2025-06-01,13.95,25.33,19.64
PME249,2025-06-02,16.18,27.06,21.62
PME249,2025-06-03,14.2,19.35,16.77
PME249,2025-06-04,13.67,25.48,19.58
PME249,2025-06-05,14.55,28.92,21.74
PME249,2025-06-06,14.3,28.98,21.64
PME249,2025-06-07,15.84,29.1,22.47
PME249,2025-06-08,13.11,24.07,18.59
PME249,2025-06-09,8.47,17.47,12.97
PME249,2025-06-10,7.12,20.3,13.71
PME249,2025-06-11,11.82,19.29,15.56
PME249,2025-06-12,10.0,19.79,14.9
PME249,2025-06-13,8.13,17.09,12.61
PME249,2025-06-14,12.23,20.86,16.55
PME249,2025-06-15,11.1,24.16,17.63
PME249,2025-06-16,10.19,27.44,18.82
PME249,2025-06-17,13.77,23.28,18.52
PME249,2025-06-18,13.8,26.62,20.21
PME249,2025-06-19,11.16,20.96,16.06
PME249,2025-06-20,9.35,20.39,14.87
PME249,2025-06-21,9.82,21.77,15.8
PME249,2025-06-22,12.29,26.21,19.25
PME249,2025-06-23,9.5,28.82,19.16
PME249,2025-06-24,13.86,21.99,17.92
PME249,2025-06-25,14.11,25.77,19.94
PME249,2025-06-26,12.98,24.79,18.88
PME249,2025-06-27,14.14,25.33,19.74
PME249,2025-06-28,13.51,22.12,17.82
PME249,2025-06-29,16.87,27.03,21.95
PME249,2025-06-30,13.55,22.84,18.2
PME249,2025-07-01,10.57,23.31,16.94
PME249,2025-07-02,14.77,29.36,22.06
PME249,2025-07-03,15.99,34.21,25.1
PME249,2025-07-04,12.73,21.49,17.11
PME249,2025-07-05,10.07,25.04,17.56
PME249,2025-07-06,10.72,29.99,20.36
PME249,2025-07-07,14.24,32.86,23.55
PME249,2025-07-08,16.78,26.4,21.59
PME249,2025-07-09,14.05,23.69,18.87
PME249,2025-07-10,11.92,15.02,13.47
PME249,2025-07-11,10.26,20.67,15.46
PME249,2025-07-12,10.04,24.16,17.1
PME249,2025-07-13,12.39,26.9,19.64
PME249,2025-07-14,14.71,27.88,21.3
PME249,2025-08-01,11.67,24.35,18.01
PME249,2025-08-02,13.89,28.51,21.2
PME249,2025-08-03,13.77,29.89,21.83
PME249,2025-08-04,13.42,21.36,17.39
PME249,2025-08-05,13.67,26.87,20.27
PME249,2025-08-06,12.73,21.24,16.98
PME249,2025-08-07,9.6,23.6,16.6
PME249,2025-08-08,9.47,26.87,18.17
PME249,2025-08-09,14.86,28.47,21.66
PME249,2025-08-10,13.99,28.6,21.3
PME249,2025-08-11,11.04,23.31,17.17
PME249,2025-08-12,10.44,26.62,18.53
PME249,2025-08-13,11.2,28.03,19.62
PME249,2025-08-14,13.33,29.74,21.54
PME249,2025-09-01,15.58,25.52,20.55
PME249,2025-09-02,13.55,31.28,22.42
PME249,2025-09-03,13.83,29.77,21.8
PME249,2025-09-04,16.46,26.93,21.7
PME249,2025-09-05,14.71,32.13,23.42
PME249,2025-09-06,14.61,30.55,22.58
PME249,2025-09-07,14.77,24.6,19.69
PME249,2025-09-08,11.29,25.48,18.38
PME249,2025-09-09,11.85,23.53,17.69
PME249,2025-09-10,12.39,25.23,18.81
PME249,2025-09-11,15.65,17.59,16.62
PME249,2025-09-12,12.57,23.47,18.02
PME249,2025-09-13,12.14,18.35,15.24
PME249,2025-09-14,10.85,22.53,16.69
PME249,2025-10-01,4.15,10.51,7.33
PME249,2025-10-02,1.37,10.79,6.08
PME249,2025-10-03,2.84,6.62,4.73
PME249,2025-10-04,4.5,8.47,6.48
PME249,2025-10-05,6.44,12.86,9.65
PME249,2025-10-06,4.25,14.77,9.51
PME249,2025-10-07,2.84,14.08,8.46
PME249,2025-10-08,6.37,15.27,10.82
PME249,2025-10-09,5.72,16.12,10.92
PME249,2025-10-10,8.25,11.92,10.09
PME249,2025-10-11,7.69,12.51,10.1
PME249,2025-10-12,5.9,12.17,9.04
PME249,2025-10-13,3.24,11.1,7.17
PME249,2025-10-14,3.24,11.1,7.17
PME249,2025-11-01,-0.03,13.8,6.89
PME249,2025-11-02,4.5,18.13,11.32
PME249,2025-11-03,8.03,17.03,12.53
PME249,2025-11-04,2.24,10.69,6.46
PME249,2025-11-05,0.53,11.54,6.03
PME249,2025-11-06,1.87,9.66,5.76
PME249,2025-11-07,0.68,6.09,3.38
PME249,2025-11-08,4.21,5.87,5.04
PME249,2025-11-09,5.43,8.88,7.16
PME249,2025-11-10,5.47,10.69,8.08
PME249,2025-11-11,5.78,8.13,6.96
PME249,2025-11-12,4.71,8.69,6.7
PME249,2025-11-13,2.59,10.44,6.52
PME249,2025-11-14,4.68,13.01,8.84
PME249,2025-12-01,1.78,4.81,3.3
PME249,2025-12-02,1.71,3.72,2.72
PME249,2025-12-03,2.71,4.84,3.78
PME249,2025-12-04,3.24,7.09,5.16
PME249,2025-12-05,4.53,9.28,6.9
PME249,2025-12-06,-0.28,4.84,2.28
PME249,2025-12-07,-0.4,2.37,0.99
PME249,2025-12-08,1.84,9.0,5.42
PME249,2025-12-09,5.21,7.69,6.45
PME249,2025-12-10,5.34,9.47,7.4
PME249,2025-12-11,5.59,8.28,6.94
PME249,2025-12-12,3.84,6.65,5.24
PME249,2025-12-13,0.99,5.12,3.06
PME249,2025-12-14,1.56,5.06,3.31
PME249,2025-12-15,0.4,5.65,3.03
PME249,2025-12-16,-1.15,2.53,0.69
PME250,2024-01-01,0.12,6.78,3.45
PME250,2024-01-02,2.49,5.93,4.21
PME250,2024-01-03,2.81,8.19,5.5
PME250,2024-01-04,3.06,7.41,5.24
PME250,2024-01-05,-1.09,3.18,1.04
PME250,2024-01-06,-2.34,2.28,-0.03
PME250,2024-01-07,-10.13,-2.34,-6.24
PME250,2024-01-08,-18.78,-8.2,-13.49
PME250,2024-01-09,-21.07,-7.89,-14.48
PME250,2024-01-10,-18.78,-5.83,-12.3
PME250,2024-01-11,-8.98,-2.28,-5.63
PME250,2024-01-12,-10.51,-1.96,-6.24
PME250,2024-01-13,-2.46,-0.21,-1.34
PME250,2024-01-14,-2.21,0.59,-0.81
PME250,2024-01-15,-1.09,1.65,0.28
PME250,2024-01-16,-7.89,-0.03,-3.96
PME250,2024-01-17,-9.2,1.96,-3.62
PME250,2024-01-18,-0.68,6.62,2.97
PME250,2024-01-19,-4.24,-0.56,-2.4
PME250,2024-01-20,-3.37,0.96,-1.2
PME250,2024-01-21,-3.31,3.03,-0.14
PME250,2024-01-22,-5.46,4.5,-0.48
PME250,2024-01-23,0.15,2.87,1.51
PME250,2024-01-24,-0.15,6.69,3.27
PME250,2024-01-25,1.03,6.31,3.67
PME250,2024-01-26,-0.62,1.56,0.47
PME250,2024-01-27,0.15,3.31,1.73
PME250,2024-01-28,-0.21,2.4,1.1
PME250,2024-01-29,-1.59,4.5,1.46
PME250,2024-01-30,-3.18,7.31,2.06
PME250,2024-01-31,-0.84,3.78,1.47
PME250,2024-02-01,1.09,5.21,3.15
PME250,2024-02-02,1.12,4.09,2.6
PME250,2024-02-03,1.56,8.03,4.8
PME250,2024-02-04,5.4,7.25,6.32
PME250,2024-02-05,4.18,8.47,6.32
PME250,2024-02-06,7.44,9.0,8.22
PME250,2024-02-07,0.84,9.22,5.03
PME250,2024-02-08,-0.15,2.78,1.32
PME250,2024-02-09,-0.21,4.0,1.9
PME250,2024-02-10,2.34,12.7,7.52
PME250,2024-02-11,6.84,11.23,9.04
PME250,2024-02-12,6.87,10.32,8.6
PME250,2024-02-13,3.68,6.87,5.28
PME250,2024-02-14,-1.78,6.31,2.26
PME250,2024-02-15,-1.65,6.34,2.34
PME250,2024-02-16,-0.18,11.76,5.79
PME250,2024-02-17,-1.21,10.41,4.6
PME250,2024-02-18,-2.84,5.18,1.17
PME250,2024-02-19,-2.74,5.47,1.36
PME250,2024-02-20,4.31,7.75,6.03
PME250,2024-02-21,3.31,7.87,5.59
PME250,2024-02-22,5.65,10.91,8.28
PME250,2024-02-23,5.62,9.97,7.8
PME250,2024-02-24,6.94,14.71,10.82
PME250,2024-02-25,7.19,13.17,10.18
PME250,2024-02-26,6.9,15.46,11.18
PME250,2024-02-27,5.06,17.37,11.22
PME250,2024-02-28,5.65,15.21,10.43
PME250,2024-02-29,6.53,15.55,11.04
PME250,2024-03-01,4.46,7.91,6.18
PME250,2024-03-02,5.75,10.51,8.13
PME250,2024-03-03,5.31,8.91,7.11
PME250,2024-03-04,4.78,12.67,8.72
PME250,2024-03-05,5.4,9.91,7.66
PME250,2024-03-06,1.4,6.44,3.92
PME250,2024-03-07,-3.8,3.65,-0.07
PME250,2024-03-08,-4.8,7.12,1.16
PME250,2024-03-09,-3.31,12.17,4.43
PME250,2024-03-10,0.03,14.61,7.32
PME250,2024-03-11,3.62,7.34,5.48
PME250,2024-03-12,3.9,7.15,5.52
PME250,2024-03-13,1.4,4.21,2.8
PME250,2024-03-14,2.18,4.53,3.36
PME250,2024-03-15,1.78,9.57,5.68
PME250,2024-03-16,0.09,14.52,7.3
PME250,2024-03-17,0.4,8.41,4.4
PME250,2024-03-18,-0.84,1.62,0.39
PME250,2024-03-19,-1.12,3.62,1.25
PME250,2024-03-20,-1.9,5.62,1.86
PME250,2024-03-21,-3.06,10.82,3.88
PME250,2024-03-22,3.28,11.76,7.52
PME250,2024-03-23,5.87,15.46,10.66
PME250,2024-03-24,-0.53,8.75,4.11
PME250,2024-03-25,-1.25,10.41,4.58
PME250,2024-03-26,0.49,13.58,7.04
PME250,2024-03-27,3.68,17.88,10.78
PME250,2024-03-28,7.15,16.53,11.84
PME250,2024-03-29,6.03,16.9,11.46
PME250,2024-03-30,8.47,23.53,16.0
PME250,2024-03-31,12.26,24.1,18.18
PME250,2024-04-01,12.92,25.26,19.09
PME250,2024-04-02,7.5,17.0,12.25
PME250,2024-04-03,6.78,14.61,10.7
PME250,2024-04-04,6.37,16.02,11.2
PME250,2024-04-05,9.69,16.59,13.14
PME250,2024-04-06,6.75,18.16,12.46
PME250,2024-04-07,5.09,22.37,13.73
PME250,2024-04-08,10.57,26.99,18.78
PME250,2024-04-09,11.04,26.99,19.02
PME250,2024-04-10,10.51,19.48,15.0
PME250,2024-04-11,5.34,17.69,11.52
PME250,2024-04-12,3.62,20.8,12.21
PME250,2024-04-13,8.6,21.71,15.16
PME250,2024-04-14,10.94,24.07,17.5
PME250,2024-04-15,8.25,13.08,10.66
PME250,2024-04-16,2.93,12.54,7.74
PME250,2024-04-17,1.06,12.2,6.63
PME250,2024-04-18,1.87,9.63,5.75
PME250,2024-04-19,1.12,11.26,6.19
PME250,2024-04-20,2.31,13.58,7.94
PME250,2024-04-21,2.34,8.16,5.25
PME250,2024-04-22,2.18,7.06,4.62
PME250,2024-04-23,1.9,10.85,6.38
PME250,2024-04-24,6.75,10.41,8.58
PME250,2024-04-25,0.93,11.79,6.36
PME250,2024-04-26,-0.28,16.34,8.03
PME250,2024-04-27,4.12,18.82,11.47
PME250,2024-04-28,7.72,23.85,15.78
PME250,2024-04-29,9.75,25.17,17.46
PME250,2024-04-30,11.01,25.17,18.09
PME250,2024-05-01,10.47,25.99,18.23
PME250,2024-05-02,9.35,26.05,17.7
PME250,2024-05-03,9.35,27.69,18.52
PME250,2024-05-04,7.97,24.95,16.46
PME250,2024-05-05,6.53,26.74,16.63
PME250,2024-05-06,11.98,24.41,18.2
PME250,2024-05-07,4.15,17.69,10.92
PME250,2024-05-08,2.56,19.89,11.22
PME250,2024-05-09,3.74,21.46,12.6
PME250,2024-05-10,3.87,20.42,12.15
PME250,2024-05-11,3.43,18.03,10.73
PME250,2024-05-12,0.93,17.12,9.02
PME250,2024-05-13,0.65,20.86,10.76
PME250,2024-05-14,2.71,21.93,12.32
PME250,2024-05-15,4.81,20.74,12.77
PME250,2024-05-16,4.81,21.96,13.38
PME250,2024-05-17,8.22,23.34,15.78
PME250,2024-05-18,9.57,22.37,15.97
PME250,2024-05-19,8.28,25.61,16.94
PME250,2024-05-20,11.67,26.65,19.16
PME250,2024-05-21,10.32,27.78,19.05
PME250,2024-05-22,14.02,27.69,20.86
PME250,2024-05-23,12.39,27.15,19.77
PME250,2024-05-24,10.66,29.39,20.02
PME250,2024-05-25,11.16,28.0,19.58
PME250,2024-05-26,9.82,28.22,19.02
PME250,2024-05-27,8.47,27.75,18.11
PME250,2024-05-28,9.32,26.18,17.75
PME250,2024-05-29,9.72,27.75,18.74
PME250,2024-05-30,11.45,24.63,18.04
PME250,2024-05-31,9.97,26.81,18.39
PME250,2024-06-01,15.46,26.84,21.15
PME250,2024-06-02,13.36,22.02,17.69
PME250,2024-06-03,15.05,24.45,19.75
PME250,2024-06-04,14.64,23.66,19.15
PME250,2024-06-05,14.27,23.19,18.73
PME250,2024-06-06,14.64,26.14,20.39
PME250,2024-06-07,14.83,25.83,20.33
PME250,2024-06-08,15.21,26.05,20.63
PME250,2024-06-09,15.02,24.73,19.88
PME250,2024-06-10,16.28,24.41,20.34
PME250,2024-06-11,10.91,24.54,17.73
PME250,2024-06-12,9.38,20.33,14.86
PME250,2024-06-13,10.51,14.89,12.7
PME250,2024-06-14,9.75,21.14,15.44
PME250,2024-06-15,8.53,25.45,16.99
PME250,2024-06-16,10.44,27.44,18.94
PME250,2024-06-17,14.86,27.81,21.34
PME250,2024-06-18,14.49,30.3,22.4
PME250,2024-06-19,16.84,31.41,24.12
PME250,2024-06-20,12.32,23.44,17.88
PME250,2024-06-21,13.14,29.45,21.3
PME250,2024-06-22,17.91,29.96,23.94
PME250,2024-06-23,11.67,25.7,18.68
PME250,2024-06-24,11.13,22.65,16.89
PME250,2024-06-25,13.58,26.84,20.21
PME250,2024-06-26,13.23,30.43,21.83
PME250,2024-06-27,16.75,31.31,24.03
PME250,2024-06-28,16.81,32.64,24.72
PME250,2024-06-29,18.6,32.51,25.56
PME250,2024-06-30,18.1,33.39,25.74
PME250,2024-07-01,18.16,29.61,23.88
PME250,2024-07-02,12.23,22.06,17.14
PME250,2024-07-03,10.38,22.72,16.55
PME250,2024-07-04,13.89,25.96,19.92
PME250,2024-07-05,13.83,24.1,18.96
PME250,2024-07-06,15.4,30.4,22.9
PME250,2024-07-07,17.75,32.95,25.35
PME250,2024-07-08,16.97,27.84,22.4
PME250,2024-07-09,17.22,33.11,25.16
PME250,2024-07-10,19.7,34.34,27.02
PME250,2024-07-11,18.79,35.41,27.1
PME250,2024-07-12,16.97,34.75,25.86
PME250,2024-07-13,20.04,36.14,28.09
PME250,2024-07-14,18.76,30.37,24.56
PME250,2024-08-01,14.11,25.48,19.8
PME250,2024-08-02,14.99,29.2,22.1
PME250,2024-08-03,15.96,18.69,17.33
PME250,2024-08-04,13.33,27.53,20.43
PME250,2024-08-05,14.08,23.5,18.79
PME250,2024-08-06,12.89,23.22,18.06
PME250,2024-08-07,12.2,27.59,19.9
PME250,2024-08-08,13.73,28.38,21.06
PME250,2024-08-09,17.03,24.89,20.96
PME250,2024-08-10,16.71,28.25,22.48
PME250,2024-08-11,13.73,27.81,20.77
PME250,2024-08-12,10.47,26.33,18.4
PME250,2024-08-13,9.66,27.72,18.69
PME250,2024-08-14,10.22,29.07,19.64
PME250,2024-09-01,14.52,27.28,20.9
PME250,2024-09-02,12.42,30.96,21.69
PME250,2024-09-03,12.54,32.57,22.56
PME250,2024-09-04,14.11,32.54,23.32
PME250,2024-09-05,15.62,30.84,23.23
PME250,2024-09-06,14.17,30.37,22.27
PME250,2024-09-07,15.18,30.59,22.88
PME250,2024-09-08,14.46,29.55,22.01
PME250,2024-09-09,12.7,29.29,20.99
PME250,2024-09-10,13.73,17.72,15.72
PME250,2024-09-11,12.89,18.44,15.66
PME250,2024-09-12,12.64,24.45,18.55
PME250,2024-09-13,13.83,23.53,18.68
PME250,2024-09-14,11.23,21.93,16.58
PME250,2024-10-01,3.37,11.38,7.38
PME250,2024-10-02,3.28,18.19,10.74
PME250,2024-10-03,9.6,14.08,11.84
PME250,2024-10-04,10.04,11.7,10.87
PME250,2024-10-05,9.41,12.07,10.74
PME250,2024-10-06,9.0,10.35,9.68
PME250,2024-10-07,8.41,16.18,12.3
PME250,2024-10-08,5.75,20.8,13.28
PME250,2024-10-09,11.45,23.31,17.38
PME250,2024-10-10,12.64,22.81,17.73
PME250,2024-10-11,4.9,15.52,10.21
PME250,2024-10-12,2.21,14.71,8.46
PME250,2024-10-13,2.9,15.9,9.4
PME250,2024-10-14,5.06,10.85,7.96
PME250,2024-11-01,8.53,17.53,13.03
PME250,2024-11-02,-0.75,10.32,4.78
PME250,2024-11-03,-3.93,7.25,1.66
PME250,2024-11-04,-3.09,9.75,3.33
PME250,2024-11-05,-4.46,10.13,2.84
PME250,2024-11-06,-4.18,12.04,3.93
PME250,2024-11-07,-3.06,10.1,3.52
PME250,2024-11-08,1.84,3.34,2.59
PME250,2024-11-09,1.34,2.34,1.84
PME250,2024-11-10,-1.65,3.43,0.89
PME250,2024-11-11,-3.8,-0.06,-1.93
PME250,2024-11-12,-0.78,0.43,-0.18
PME250,2024-11-13,-1.31,0.06,-0.62
PME250,2024-11-14,-0.71,3.03,1.16
PME250,2024-12-01,1.37,3.43,2.4
PME250,2024-12-02,0.56,3.37,1.96
PME250,2024-12-03,-1.03,2.06,0.52
PME250,2024-12-04,0.03,3.62,1.82
PME250,2024-12-05,0.09,3.87,1.98
PME250,2024-12-06,-0.93,4.4,1.74
PME250,2024-12-07,0.43,3.06,1.74
PME250,2024-12-08,0.78,3.87,2.33
PME250,2024-12-09,0.62,3.09,1.86
PME250,2024-12-10,-1.84,0.65,-0.6
PME250,2024-12-11,-1.31,0.24,-0.54
PME250,2024-12-12,0.0,0.9,0.45
PME250,2024-12-13,-5.27,2.53,-1.37
